location,latitude,longitude,region,source_file,hour,is_night,motion_intensity,seismic_value,thermal_delta,rf_burst_count,object_count,object_type,weather_code,speed_kmh,distance_border,anomaly_score,threat_level,is_false_positive
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.45,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.444,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.28,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.3915,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3155,CRITICAL,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3765,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.312,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3075,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,4,18,NORMAL,0,0.0,1.0,0.4995,MEDIUM,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3595,MEDIUM,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,8,37,ANOMALY,0,1.0,1.0,0.272,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.0995,LOW,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3145,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.081,LOW,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,1,5,NORMAL,0,0.0,1.0,0.4245,MEDIUM,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.294,CRITICAL,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.33,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.179,LOW,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,2,12,NORMAL,0,0.0,1.0,0.498,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,6,26,NORMAL,0,0.0,1.0,0.5465,HIGH,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3595,MEDIUM,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,1,8,NORMAL,0,0.0,1.0,0.483,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3155,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,1,7,NORMAL,0,0.0,1.0,0.4705,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3145,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3135,CRITICAL,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.309,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.42,0.0,6.67,1,5,NORMAL,0,0.0,1.0,0.2545,LOW,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3185,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3185,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,0,2,ANOMALY,0,0.0,1.0,0.0995,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3135,CRITICAL,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3645,MEDIUM,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,0,3,NORMAL,0,0.0,1.0,0.392,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.6185,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3185,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,0,1,ANOMALY,0,1.0,1.0,0.061,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.6155,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.312,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.3075,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3705,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,1,7,NORMAL,0,0.0,1.0,0.473,MEDIUM,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.44,1.0,0.311,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.301,CRITICAL,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3765,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,0.45,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4375,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.381,MEDIUM,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,2,10,NORMAL,0,0.0,1.0,0.491,MEDIUM,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.2,1.0,0.2955,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.305,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3135,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.78,0.0,6.67,8,37,NORMAL,0,0.0,1.0,0.5105,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,1,6,NORMAL,0,0.0,1.0,0.4615,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.299,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,6,28,NORMAL,0,0.0,1.0,0.546,HIGH,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.299,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,0,3,NORMAL,0,0.0,1.0,0.41,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,1,7,NORMAL,0,0.0,1.0,0.461,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.299,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,1,5,NORMAL,0,0.0,1.0,0.4285,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3775,MEDIUM,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,0,3,NORMAL,0,0.0,1.0,0.41,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.3,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.17,LOW,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.2955,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,1.0,0.0,6.67,4,18,NORMAL,0,0.0,1.0,0.509,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.01,0.0,6.67,0,2,ANOMALY,0,0.0,1.0,0.096,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.0,0.0,6.67,1,5,NORMAL,0,0.4,1.0,0.1285,LOW,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.28,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.396,CRITICAL,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.0645,LOW,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,1,8,NORMAL,0,0.0,1.0,0.468,MEDIUM,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.294,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3135,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.78,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.5415,HIGH,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.01,0.0,6.67,10,43,ANOMALY,0,0.0,1.0,0.281,CRITICAL,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.309,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.08,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.103,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.3075,CRITICAL,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,1,5,NORMAL,0,0.0,1.0,0.4245,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,4,19,NORMAL,0,0.0,1.0,0.5095,MEDIUM,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.297,CRITICAL,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.38,MEDIUM,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,8,36,ANOMALY,0,1.0,1.0,0.255,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.08,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.108,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,2,10,NORMAL,0,0.0,1.0,0.4955,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,4,20,NORMAL,0,0.0,1.0,0.5125,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3075,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.33,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.1655,LOW,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,2,11,NORMAL,0,0.0,1.0,0.4855,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3185,CRITICAL,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.309,CRITICAL,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.311,CRITICAL,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.06,1.0,0.299,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.44,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4465,MEDIUM,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,2,12,NORMAL,0,0.0,1.0,0.483,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.01,0.0,6.67,6,29,ANOMALY,0,0.0,1.0,0.2475,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.2955,CRITICAL,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.08,LOW,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.601,CRITICAL,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.46,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4565,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.01,0.0,6.67,0,2,ANOMALY,0,0.0,1.0,0.0995,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.08,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.085,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.373,MEDIUM,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.43,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.434,MEDIUM,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.301,CRITICAL,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3145,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,2,10,NORMAL,0,0.0,1.0,0.492,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.28,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.4025,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,2,10,NORMAL,0,0.0,1.0,0.4755,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.45,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4495,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,1.0,0.0,6.67,5,23,NORMAL,0,0.0,1.0,0.518,MEDIUM,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,2,9,NORMAL,0,0.0,1.0,0.488,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.312,CRITICAL,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.392,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3155,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3775,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,3,13,ANOMALY,0,1.0,1.0,0.201,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.2955,CRITICAL,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,1.0,0.0,6.67,3,13,NORMAL,0,0.0,1.0,0.488,MEDIUM,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3135,CRITICAL,0
19,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3765,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.3145,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,1.0,0.0,6.67,1,8,NORMAL,0,0.0,1.0,0.479,MEDIUM,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,1,5,NORMAL,0,0.0,1.0,0.441,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,3,15,NORMAL,0,0.0,1.0,0.5025,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,4,NORMAL,0,0.0,1.0,0.4305,MEDIUM,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.309,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,10,43,ANOMALY,0,1.0,1.0,0.2925,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3075,CRITICAL,0
28,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.3595,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.373,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3185,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.78,0.0,6.67,9,41,NORMAL,0,0.0,1.0,0.5205,HIGH,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3625,MEDIUM,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,2,12,NORMAL,0,0.0,1.0,0.487,MEDIUM,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,2,ANOMALY,0,0.0,1.0,0.375,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,3,NORMAL,0,0.0,1.0,0.4085,MEDIUM,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.43,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4425,MEDIUM,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3145,CRITICAL,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3595,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,1,8,NORMAL,0,0.0,1.0,0.486,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.299,CRITICAL,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.378,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,4,18,NORMAL,0,0.0,1.0,0.5195,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,1.0,0.0,6.67,0,4,NORMAL,0,0.0,1.0,0.4275,MEDIUM,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.361,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,5,23,NORMAL,0,0.04,1.0,0.5375,HIGH,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.99,1.0,0.305,CRITICAL,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3595,MEDIUM,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.28,0.0,6.67,10,44,ANOMALY,0,0.0,1.0,0.371,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.373,MEDIUM,0
0,27.3,89.1,Sikkim Ridge,Train_data.csv,12,0,0.18,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.1305,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,1.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.386,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,1.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.38,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3075,CRITICAL,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.08,0.0,6.67,0,1,ANOMALY,0,0.0,1.0,0.1015,CRITICAL,0
0,31.6,74.6,Punjab Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.305,CRITICAL,0
0,23.0,68.9,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.297,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,2,9,NORMAL,0,0.11,1.0,0.478,MEDIUM,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3155,CRITICAL,0
30,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3665,MEDIUM,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,1,6,NORMAL,0,0.0,1.0,0.444,MEDIUM,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.312,CRITICAL,0
0,23.9,70.0,Gujarat Coast,Train_data.csv,12,0,0.0,0.0,6.67,5,22,ANOMALY,0,1.0,1.0,0.2115,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.45,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4425,MEDIUM,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,0.01,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.3105,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.301,CRITICAL,0
0,27.4,88.8,Sikkim Ridge,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.373,MEDIUM,0
0,30.2,80.3,Uttarakhand Pass,Train_data.csv,12,0,1.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.3645,MEDIUM,0
0,27.6,91.9,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,0.0,1.0,0.309,CRITICAL,0
0,33.5,74.2,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,0,2,NORMAL,0,0.0,1.0,0.0945,LOW,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.294,CRITICAL,0
0,34.4,73.6,J&K LoC,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3155,CRITICAL,0
0,25.7,71.4,Rajasthan Border,Train_data.csv,12,0,1.0,0.0,6.67,4,17,NORMAL,0,0.0,1.0,0.502,MEDIUM,0
0,35.1,77.8,Ladakh LAC,Train_data.csv,12,0,0.42,0.0,6.67,12,50,NORMAL,0,0.0,1.0,0.4445,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,1.0,0.0,6.67,3,13,NORMAL,0,0.0,1.0,0.4915,MEDIUM,0
0,22.7,92.7,Northeast Sector,Train_data.csv,12,0,0.0,0.0,6.67,0,1,NORMAL,0,0.0,1.0,0.0595,LOW,0
0,35.5,76.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,0,4,NORMAL,0,0.0,1.0,0.424,MEDIUM,0
0,28.1,96.3,Arunachal Sector,Train_data.csv,12,0,0.0,0.0,6.67,12,50,ANOMALY,0,1.0,1.0,0.3025,CRITICAL,0
0,33.7,78.9,Ladakh LAC,Train_data.csv,12,0,1.0,0.0,6.67,4,17,NORMAL,0,0.0,1.0,0.5155,MEDIUM,0
